city,community_name,district,subdistrict,road,nearby,price,price_yuan,original_price,price_change,secondhand_count,rent_count,year_built,fetch_date,detail_links,longitude,latitude,synthetic
济南,绿地IFC中央公馆B7地块,2023历下,CBD,齐音路,"近地铁,近学校,二环绕城高速之间,次新小区",2.5581,25581,25581 元/m²,0.28%,5,21,2023,2026-05-27,二手房(5) | 租房(21) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.104314,36.669668,0
乌兰察布,虎山景园,集宁,集宁城区,虎山东路37号,,0.3521,3521,3521 元/m²,1.35%,16,2,,2026-05-29,二手房(16) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,集宁万达广场,2021察右前旗,察右前城区,集宁区泰昌南路与察哈尔东路交汇处北行200米,"近地铁,近学校,全景飘窗,大阳台,双卫生间,主卧套房,学校,大户型,低总价,低单价,厨卫全明,南北通透",0.52,5200,5200 元/m²,持平,3,0,2021,2026-05-29,二手房(3) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,泰和佳园西区,化德,化德城区,长顺大街,,0.4,4000,4000 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,北官房住宅小区,集宁,集宁城区,京包线,"近地铁,近学校,小户型居多",0.28,2800,2800 元/m²,1.75%,0,1,,2026-05-29,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,世纪公司综合楼,集宁,集宁城区,恩和大街,,0.285,2850,2850 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,家合欣苑A区,集宁,集宁城区,红海东路,,0.3808,3808,3808 元/m²,15.42%,0,3,,2026-05-29,二手房(0) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,章盖营夏苑,集宁,集宁城区,京银线,,0.29,2900,2900 元/m²,3.22%,1,13,,2026-05-29,二手房(1) | 租房(13) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,吉祥苑小区,集宁,集宁城区,解放路74号,"近地铁,近学校,小户型居多",0.3367,3367,3367 元/m²,13.17%,6,7,,2026-05-29,二手房(6) | 租房(7) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,民政局家属楼,丰镇,丰镇城区,迎宾大街,,0.435,4350,4350 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,和华丽苑,兴和,兴和城区,兴达路,,0.285,2850,2850 元/m²,持平,0,1,,2026-05-29,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,神宇国际西区,集宁,集宁城区,工农北路,,0.3905,3905,3905 元/m²,3.03%,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,通顺小区,集宁,集宁城区,"通州街,近建国三路",,0.3232,3232,3232 元/m²,持平,1,1,,2026-05-29,二手房(1) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,阳光颐园,集宁,集宁城区,杜尔伯特西大街,,0.327,3270,3270 元/m²,13.69%,19,9,,2026-05-29,二手房(19) | 租房(9) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,网通小区,丰镇,丰镇城区,迎宾大街,,0.365,3650,3650 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,祥和家园(兴和),兴和,兴和城区,阜顺街,,0.33,3300,3300 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,警苑小区,集宁,集宁城区,"泰和路,近满达西街","近地铁,近学校,大户型居多,户型丰富",0.4619,4619,4619 元/m²,1.46%,19,3,,2026-05-29,二手房(19) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,锦圃苑,四子王旗,四子王城区,关井路,,0.405,4050,4050 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,乌兰丽苑,集宁,集宁城区,乌兰大街33号,"近地铁,近学校,小户型居多",0.3502,3502,3502 元/m²,0.33%,0,2,,2026-05-29,二手房(0) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,富康小区(卓资),卓资,卓资城区,大庆街,,0.38,3800,3800 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,景天芳园(新房),集宁,集宁城区,集宁区怀远路集宁一中南600米路西景天芳园,"近地铁,近学校,高绿化率,大户型,低总价,低单价,南北通透",0.5,5000,5000 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,碧海小区,集宁,集宁城区,怀远南路,,0.4477,4477,4477 元/m²,5.83%,0,1,,2026-05-29,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,工商银行家属楼,集宁,集宁城区,桥东四马路23号,,0.325,3250,3250 元/m²,持平,0,4,,2026-05-29,二手房(0) | 租房(4) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,师苑小区,察右后旗,察右后城区,白石路,,0.39,3900,3900 元/m²,持平,1,0,,2026-05-29,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,乌兰大街住宅,集宁,集宁城区,乌兰大街7号,,0.28,2800,2800 元/m²,1.75%,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,泓源商住小区,察右中旗,察右中城区,察哈尔大街,,0.35,3500,3500 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,百旺家园C区,集宁,集宁城区,110国道,,0.3979,3979,3979 元/m²,0.73%,5,23,,2026-05-29,二手房(5) | 租房(23) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,清华雅苑,集宁,集宁城区,察哈尔西街,,0.3309,3309,3309 元/m²,19.09%,4,1,,2026-05-29,二手房(4) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,北大学府,集宁,集宁城区,曙光南路东侧杜尔伯特南侧正和路西侧致远街北侧,"近地铁,近学校,装修交付,低单价",0.5,5000,5000 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,虎山雅园,集宁,集宁城区,建桥路7号,"近地铁,近学校,大户型居多",0.3665,3665,3665 元/m²,2.66%,4,1,,2026-05-29,二手房(4) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,兴和财富中心(新房),兴和,兴和城区,南环路与景观大道交叉口东侧,"近地铁,近学校,高绿化率,购物中心,低单价",0.48,4800,4800 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,电厂家属楼,卓资,卓资城区,巴音锡勒路,,0.34,3400,3400 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,碧海·寓见幸福,集宁,集宁城区,乌兰察布市集宁新区集宁一中西门对面,"近地铁,近学校,装修交付,卧室全朝南,小户型,低总价",0.65,6500,6500 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,新天骄城,2015集宁,集宁城区,黄旗海路,,0.4128,4128,4128 元/m²,2.77%,3,0,2015,2026-05-29,二手房(3) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
乌兰察布,金穗小区,丰镇,丰镇城区,迎宾大街,,0.32,3200,3200 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,泰富嘉园,克拉玛依区,康城,兴业路,,0.7725,7725,7725 元/m²,6.99%,41,1,,2026-05-29,二手房(41) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,国光小区,克拉玛依区,国贸中心,塔河路35号,"近地铁,近学校,小户型居多",0.4,4000,4000 元/m²,12.58%,14,14,,2026-05-29,二手房(14) | 租房(14) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,金色嘉苑春景园,克拉玛依区,恒隆广场,新兴路,,0.5734,5734,5734 元/m²,0.80%,65,19,,2026-05-29,二手房(65) | 租房(19) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,鼎尊嘉园,克拉玛依区,恒隆广场,经四街,,0.6962,6962,6962 元/m²,1.04%,5,0,,2026-05-29,二手房(5) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,森香水岸花园·观景园,克拉玛依区,恒隆广场,景园路,"近地铁,近学校,大户型居多,户型丰富",0.7727,7727,7727 元/m²,4.58%,26,3,,2026-05-29,二手房(26) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,南泉汇园,克拉玛依区,恒隆广场,南新路,"近地铁,近学校,小户型居多",0.5333,5333,5333 元/m²,0.51%,5,6,,2026-05-29,二手房(5) | 租房(6) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,南林杨园,克拉玛依区,恒隆广场,南新路,"近地铁,近学校,小户型居多",0.4539,4539,4539 元/m²,2.35%,17,3,,2026-05-29,二手房(17) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,康泽佳苑云水园,克拉玛依区,恒隆广场,"纬七路,近经二路",,0.5716,5716,5716 元/m²,2.71%,31,0,,2026-05-29,二手房(31) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,天阳小区,克拉玛依区,国贸中心,永红路29号,"近地铁,近学校,大户型居多",0.5533,5533,5533 元/m²,2.76%,3,5,,2026-05-29,二手房(3) | 租房(5) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,百合香水湾,克拉玛依区,恒隆广场,201省道,"近地铁,近学校,别墅",0.63,6300,6300 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,南苑小区,克拉玛依区,恒隆广场,东郊路8号,"近地铁,近学校,小户型居多",0.5115,5115,5115 元/m²,1.52%,134,38,,2026-05-29,二手房(134) | 租房(38) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,蓝天家园(别墅),克拉玛依区,恒隆广场,蓝天一路,"近地铁,近学校,大户型居多,户型丰富,别墅",0.6481,6481,6481 元/m²,4.96%,0,2,,2026-05-29,二手房(0) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,南湖清秀园,克拉玛依区,恒隆广场,昆仑路,,0.4663,4663,4663 元/m²,13.18%,14,11,,2026-05-29,二手房(14) | 租房(11) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,昆仑花园,克拉玛依区,国贸中心,昆仑路,,0.5524,5524,5524 元/m²,1.63%,3,0,,2026-05-29,二手房(3) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,天盾城,克拉玛依区,恒隆广场,宝石路,"近地铁,近学校,大户型居多",0.8783,8783,8783 元/m²,1.06%,4,5,,2026-05-29,二手房(4) | 租房(5) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,雅典娜花园,克拉玛依区,恒隆广场,苗园路28号,"近地铁,近学校,户型丰富",0.5468,5468,5468 元/m²,5.13%,102,17,,2026-05-29,二手房(102) | 租房(17) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,第五社区,独山子,金盛时尚百货,成都路9号,,0.49,4900,4900 元/m²,持平,0,1,,2026-05-29,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,锦绣花苑,克拉玛依区,恒隆广场,锦绣路,"近地铁,近学校,大户型居多,别墅",0.4052,4052,4052 元/m²,25.53%,0,2,,2026-05-29,二手房(0) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,壹号景家园,克拉玛依区,恒隆广场,南环路,"近地铁,近学校,大户型居多,户型丰富",0.8812,8812,8812 元/m²,2.21%,37,1,,2026-05-29,二手房(37) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,西月潭小区天和园,克拉玛依区,恒隆广场,城西路,,0.3828,3828,3828 元/m²,2.15%,43,6,,2026-05-29,二手房(43) | 租房(6) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,理想佳苑,独山子,金盛时尚百货,西宁路,,0.38,3800,3800 元/m²,持平,1,0,,2026-05-29,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,金色嘉苑,克拉玛依区,恒隆广场,"新兴路,近西环路",,0.51,5100,5100 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,南林枣园,克拉玛依区,恒隆广场,南林路,"近地铁,近学校,小户型居多",0.4734,4734,4734 元/m²,1.82%,31,19,,2026-05-29,二手房(31) | 租房(19) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,城南小区安居苑,克拉玛依区,恒隆广场,新兴路,,0.5676,5676,5676 元/m²,4.43%,76,17,,2026-05-29,二手房(76) | 租房(17) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,西月潭小区日和园,克拉玛依区,恒隆广场,"西郊路,近昆仑路",,0.4159,4159,4159 元/m²,0.11%,93,21,,2026-05-29,二手房(93) | 租房(21) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,龙凤小区凤翔园,克拉玛依区,汉博中央广场,"玉田路,近幸福路","近地铁,近学校,大户型居多",0.9065,9065,9065 元/m²,9.26%,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,向阳南小区,克拉玛依区,恒隆广场,塔河路,"近地铁,近学校,大户型居多,户型丰富",0.4575,4575,4575 元/m²,2.20%,11,14,,2026-05-29,二手房(11) | 租房(14) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,融合家园,克拉玛依区,恒隆广场,纬六路,"近地铁,近学校,大户型居多,户型丰富",0.8445,8445,8445 元/m²,0.35%,108,0,,2026-05-29,二手房(108) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,福景佳苑,独山子,金盛时尚百货,开封路,,0.39,3900,3900 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,通讯路前进小区,克拉玛依区,恒隆广场,通讯路103号,,0.5054,5054,5054 元/m²,2.32%,56,41,,2026-05-29,二手房(56) | 租房(41) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,鼎福嘉园,克拉玛依区,恒隆广场,南新路,,0.7276,7276,7276 元/m²,5.65%,128,0,,2026-05-29,二手房(128) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,迎宾花园名轩苑,克拉玛依区,恒隆广场,新兴路,"近地铁,近学校,大户型居多",0.9238,9238,9238 元/m²,3.72%,43,0,,2026-05-29,二手房(43) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,浅水湾嘉瑞苑,克拉玛依区,恒隆广场,锦绣路,"近地铁,近学校,大户型居多",0.619,6190,6190 元/m²,11.42%,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,玉绣花苑嬉墨园,克拉玛依区,恒隆广场,锦绣路,"近地铁,近学校,大户型居多,别墅",0.3932,3932,3932 元/m²,5.00%,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,南林柳园,克拉玛依区,恒隆广场,胜利路,"近地铁,近学校,小户型居多",0.4477,4477,4477 元/m²,1.21%,2,4,,2026-05-29,二手房(2) | 租房(4) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,康城御景苑(别墅),克拉玛依区,恒隆广场,宝石路,"近地铁,近学校,大户型居多,别墅",0.787,7870,7870 元/m²,0.81%,7,10,,2026-05-29,二手房(7) | 租房(10) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,天麓艺墅,独山子,金盛时尚百货,莎车路,"近地铁,近学校,别墅",0.42,4200,4200 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,碧水花苑丽水园,克拉玛依区,恒隆广场,碧水路,,0.5283,5283,5283 元/m²,0.99%,1,8,,2026-05-29,二手房(1) | 租房(8) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,康城花园祥和苑,克拉玛依区,恒隆广场,"南环路,近银杉路",,0.5951,5951,5951 元/m²,2.41%,66,6,,2026-05-29,二手房(66) | 租房(6) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,康泽佳苑龙润园,克拉玛依区,恒隆广场,"纬七路,近经二路",,0.6666,6666,6666 元/m²,1.90%,39,0,,2026-05-29,二手房(39) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,壹景阁花园,克拉玛依区,恒隆广场,展会路,"近地铁,近学校,大户型居多",0.9202,9202,9202 元/m²,1.81%,13,0,,2026-05-29,二手房(13) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,红山小区,克拉玛依区,恒隆广场,准噶尔路,"近地铁,近学校,大户型居多,户型丰富",0.7548,7548,7548 元/m²,16.80%,96,27,,2026-05-29,二手房(96) | 租房(27) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,美景园,克拉玛依区,汉博中央广场,"城西路,近幸福路",,0.5206,5206,5206 元/m²,28.45%,27,14,,2026-05-29,二手房(27) | 租房(14) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,康城花园吉祥苑,克拉玛依区,康城,"吉祥路,近胜利路",,0.588,5880,5880 元/m²,2.68%,73,15,,2026-05-29,二手房(73) | 租房(15) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,玉绣花苑尚风园,克拉玛依区,恒隆广场,217国道,"近地铁,近学校,大户型居多,户型丰富",0.7015,7015,7015 元/m²,16.05%,10,3,,2026-05-29,二手房(10) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,西月潭小区长和园,克拉玛依区,恒隆广场,城西路,,0.4354,4354,4354 元/m²,2.08%,11,8,,2026-05-29,二手房(11) | 租房(8) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,南泉泓园,克拉玛依区,恒隆广场,南新路,"近地铁,近学校,小户型居多",0.4345,4345,4345 元/m²,0.15%,0,2,,2026-05-29,二手房(0) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,润福家园B区,克拉玛依区,康城,西环路,"近地铁,近学校,小户型居多",0.4474,4474,4474 元/m²,1.73%,13,2,,2026-05-29,二手房(13) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,瑞祥园,克拉玛依区,恒隆广场,西环路,"近地铁,近学校,户型丰富",0.8461,8461,8461 元/m²,8.12%,67,0,,2026-05-29,二手房(67) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,瑞基金海湾,克拉玛依区,国贸中心,昆仑路,"近地铁,近学校,大户型居多",0.5854,5854,5854 元/m²,4.15%,38,1,,2026-05-29,二手房(38) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,天池南小区,克拉玛依区,恒隆广场,"胜利路,近天池路","近地铁,近学校,户型丰富",0.4663,4663,4663 元/m²,9.73%,23,20,,2026-05-29,二手房(23) | 租房(20) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,鼎悦嘉园,克拉玛依区,恒隆广场,鼎悦嘉园,"近地铁,近学校,大户型居多,户型丰富",0.8645,8645,8645 元/m²,1.10%,11,1,,2026-05-29,二手房(11) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,森香水岸奇景园,克拉玛依区,恒隆广场,景园路,,0.5597,5597,5597 元/m²,0.20%,37,7,,2026-05-29,二手房(37) | 租房(7) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,泽福家园A区,克拉玛依区,汉博中央广场,南新路,"近地铁,近学校,户型丰富",0.528,5280,5280 元/m²,5.01%,29,4,,2026-05-29,二手房(29) | 租房(4) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,兴博家园,克拉玛依区,恒隆广场,纬六路,"近地铁,近学校,大户型居多",0.5611,5611,5611 元/m²,10.25%,49,0,,2026-05-29,二手房(49) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,世纪家园,克拉玛依区,汉博中央广场,南新路60号,"近地铁,近学校,大户型居多",0.6368,6368,6368 元/m²,2.30%,63,6,,2026-05-29,二手房(63) | 租房(6) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,碧水花苑碧水园,克拉玛依区,恒隆广场,碧水路13号,,0.4089,4089,4089 元/m²,4.81%,66,27,,2026-05-29,二手房(66) | 租房(27) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,石油小区,克拉玛依区,国贸中心,天山路27号,"近地铁,近学校,小户型居多",0.4873,4873,4873 元/m²,1.44%,8,18,,2026-05-29,二手房(8) | 租房(18) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,润福家园D区,克拉玛依区,康城,西环路,,0.474,4740,4740 元/m²,1.17%,3,5,,2026-05-29,二手房(3) | 租房(5) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,西雁小区,克拉玛依区,人民广场,永红路,"近地铁,近学校,大户型居多",0.4516,4516,4516 元/m²,1.88%,3,4,,2026-05-29,二手房(3) | 租房(4) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,融景花苑,克拉玛依区,恒隆广场,南环路,"近地铁,近学校,大户型居多",0.8284,8284,8284 元/m²,6.18%,122,2,,2026-05-29,二手房(122) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,新丝路广场,克拉玛依区,恒隆广场,吉祥路,"近地铁,近学校,小户型居多",0.6123,6123,6123 元/m²,8.66%,4,12,,2026-05-29,二手房(4) | 租房(12) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,长征小区,克拉玛依区,恒隆广场,准噶尔路46号,"近地铁,近学校,小户型居多",0.4075,4075,4075 元/m²,19.70%,22,15,,2026-05-29,二手房(22) | 租房(15) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,红星小区,克拉玛依区,恒隆广场,红星路,"近地铁,近学校,小户型居多",0.4773,4773,4773 元/m²,6.63%,8,13,,2026-05-29,二手房(8) | 租房(13) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,工农小区,克拉玛依区,国贸中心,光明西路31号,,0.4898,4898,4898 元/m²,33.85%,1,4,,2026-05-29,二手房(1) | 租房(4) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,百瑞澜庭,克拉玛依区,康城,开源路,"近地铁,近学校,大户型居多,户型丰富",0.611,6110,6110 元/m²,9.20%,7,1,,2026-05-29,二手房(7) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,康城花园平安苑,2017克拉玛依区,恒隆广场,吉祥路,,0.6061,6061,6061 元/m²,0.34%,143,16,2017,2026-05-29,二手房(143) | 租房(16) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,南泉沣园,克拉玛依区,恒隆广场,清园路,"近地铁,近学校,小户型居多",0.5275,5275,5275 元/m²,14.44%,3,7,,2026-05-29,二手房(3) | 租房(7) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,新月小区,克拉玛依区,恒隆广场,新月路46号,,0.38,3800,3800 元/m²,持平,0,0,,2026-05-29,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,颐和花园,克拉玛依区,恒隆广场,星云路71号,,0.45,4500,4500 元/m²,1.90%,2,4,,2026-05-29,二手房(2) | 租房(4) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,颐中华府,克拉玛依区,恒隆广场,塔山路,,0.38,3800,3800 元/m²,持平,1,0,,2026-05-29,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
克拉玛依,南林槐园,克拉玛依区,恒隆广场,南林路,"近地铁,近学校,小户型居多",0.4592,4592,4592 元/m²,11.58%,18,15,,2026-05-29,二手房(18) | 租房(15) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
